,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website,population
2689,Greece,GRC,2021-03-18,1375828.0,935269.0,440559.0,21919.0,13.2,8.97,4.23,2045.384601171932,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,10716322.0
2690,Greece,GRC,2021-03-19,1407064.0,956745.0,450319.0,21854.0,13.5,9.18,4.32,2039.3190872763996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,10716322.0
2691,Greece,GRC,2021-03-20,1436491.0,977045.0,459446.0,21860.0,13.78,9.37,4.41,2039.8789808667564,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,10716322.0
2692,Greece,GRC,2021-03-21,0.0,0.0,0.0,24043.0,0.0,0.0,0.0,2243.5869321582536,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,10716322.0
2693,Greece,GRC,2021-03-22,1469020.0,997959.0,471061.0,26226.0,14.09,9.57,4.52,2447.2948834497506,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/,10716322.0
2694,Greenland,GRL,2021-01-27,2584.0,2584.0,0.0,0.0,4.55,4.55,0.0,0.0,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2695,Greenland,GRL,2021-01-28,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2696,Greenland,GRL,2021-01-29,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2697,Greenland,GRL,2021-01-30,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2698,Greenland,GRL,2021-01-31,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2699,Greenland,GRL,2021-02-01,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2700,Greenland,GRL,2021-02-02,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2701,Greenland,GRL,2021-02-03,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2702,Greenland,GRL,2021-02-04,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2703,Greenland,GRL,2021-02-05,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2704,Greenland,GRL,2021-02-06,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2705,Greenland,GRL,2021-02-07,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2706,Greenland,GRL,2021-02-08,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2707,Greenland,GRL,2021-02-09,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2708,Greenland,GRL,2021-02-10,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2709,Greenland,GRL,2021-02-11,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2710,Greenland,GRL,2021-02-12,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2711,Greenland,GRL,2021-02-13,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2712,Greenland,GRL,2021-02-14,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2713,Greenland,GRL,2021-02-15,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2714,Greenland,GRL,2021-02-16,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2715,Greenland,GRL,2021-02-17,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2716,Greenland,GRL,2021-02-18,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2717,Greenland,GRL,2021-02-19,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2718,Greenland,GRL,2021-02-20,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2719,Greenland,GRL,2021-02-21,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2720,Greenland,GRL,2021-02-22,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2721,Greenland,GRL,2021-02-23,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2722,Greenland,GRL,2021-02-24,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2723,Greenland,GRL,2021-02-25,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2724,Greenland,GRL,2021-02-26,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2725,Greenland,GRL,2021-02-27,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2726,Greenland,GRL,2021-02-28,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2727,Greenland,GRL,2021-03-01,5130.0,3927.0,1203.0,77.0,9.04,6.92,2.12,1369.4975544686529,Pfizer/BioNTech,Government of Greenland,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,56225.0
2728,Grenada,GRD,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2729,Grenada,GRD,2021-02-12,0.0,0.0,0.0,29.0,0.0,0.0,0.0,258.9216360276064,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2730,Grenada,GRD,2021-02-13,0.0,0.0,0.0,29.0,0.0,0.0,0.0,258.9216360276064,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2731,Grenada,GRD,2021-02-14,0.0,0.0,0.0,29.0,0.0,0.0,0.0,258.9216360276064,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2732,Grenada,GRD,2021-02-15,0.0,0.0,0.0,29.0,0.0,0.0,0.0,258.9216360276064,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2733,Grenada,GRD,2021-02-16,146.0,146.0,0.0,29.0,0.13,0.13,0.0,258.9216360276064,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2734,Grenada,GRD,2021-02-17,0.0,0.0,0.0,72.0,0.0,0.0,0.0,642.839923930609,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2735,Grenada,GRD,2021-02-18,0.0,0.0,0.0,102.0,0.0,0.0,0.0,910.6898922350293,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2736,Grenada,GRD,2021-02-19,0.0,0.0,0.0,139.0,0.0,0.0,0.0,1241.038186477148,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2737,Grenada,GRD,2021-02-20,0.0,0.0,0.0,176.0,0.0,0.0,0.0,1571.3864807192663,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2738,Grenada,GRD,2021-02-21,0.0,0.0,0.0,212.0,0.0,0.0,0.0,1892.8064426845708,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2739,Grenada,GRD,2021-02-22,0.0,0.0,0.0,249.0,0.0,0.0,0.0,2223.1547369266896,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2740,Grenada,GRD,2021-02-23,0.0,0.0,0.0,285.0,0.0,0.0,0.0,2544.5746988919936,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2741,Grenada,GRD,2021-02-24,0.0,0.0,0.0,285.0,0.0,0.0,0.0,2544.5746988919936,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2742,Grenada,GRD,2021-02-25,0.0,0.0,0.0,285.0,0.0,0.0,0.0,2544.5746988919936,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2743,Grenada,GRD,2021-02-26,3000.0,3000.0,0.0,285.0,2.67,2.67,0.0,2544.5746988919936,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2744,Grenada,GRD,2021-02-27,0.0,0.0,0.0,292.0,0.0,0.0,0.0,2607.073024829692,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2745,Grenada,GRD,2021-02-28,0.0,0.0,0.0,298.0,0.0,0.0,0.0,2660.643018490576,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2746,Grenada,GRD,2021-03-01,0.0,0.0,0.0,304.0,0.0,0.0,0.0,2714.21301215146,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2747,Grenada,GRD,2021-03-02,0.0,0.0,0.0,311.0,0.0,0.0,0.0,2776.7113380891583,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2748,Grenada,GRD,2021-03-03,0.0,0.0,0.0,317.0,0.0,0.0,0.0,2830.281331750042,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2749,Grenada,GRD,2021-03-04,0.0,0.0,0.0,323.0,0.0,0.0,0.0,2883.851325410926,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2750,Grenada,GRD,2021-03-05,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2751,Grenada,GRD,2021-03-06,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2752,Grenada,GRD,2021-03-07,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2753,Grenada,GRD,2021-03-08,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2754,Grenada,GRD,2021-03-09,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2755,Grenada,GRD,2021-03-10,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2756,Grenada,GRD,2021-03-11,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2757,Grenada,GRD,2021-03-12,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2758,Grenada,GRD,2021-03-13,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2759,Grenada,GRD,2021-03-14,0.0,0.0,0.0,330.0,0.0,0.0,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2760,Grenada,GRD,2021-03-15,8606.0,8606.0,0.0,330.0,7.65,7.65,0.0,2946.3496513486243,Oxford/AstraZeneca,Government of Grenada,https://www.facebook.com/HealthGrenada/photos/a.570448523487244/978764922655600/?type=3&theater,112003.0
2761,Guatemala,GTM,2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2762,Guatemala,GTM,2021-02-26,0.0,0.0,0.0,1112.0,0.0,0.0,0.0,66.97170915053975,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2763,Guatemala,GTM,2021-02-27,2224.0,2224.0,0.0,1112.0,0.01,0.01,0.0,66.97170915053975,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2764,Guatemala,GTM,2021-02-28,0.0,0.0,0.0,775.0,0.0,0.0,0.0,46.675426791068624,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2765,Guatemala,GTM,2021-03-01,2427.0,2427.0,0.0,607.0,0.01,0.01,0.0,36.55739878990794,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2766,Guatemala,GTM,2021-03-02,0.0,0.0,0.0,836.0,0.0,0.0,0.0,50.34923457720434,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2767,Guatemala,GTM,2021-03-03,0.0,0.0,0.0,988.0,0.0,0.0,0.0,59.50364086396877,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2768,Guatemala,GTM,2021-03-04,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,66.12854015044303,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2769,Guatemala,GTM,2021-03-05,0.0,0.0,0.0,1189.0,0.0,0.0,0.0,71.60913865107173,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2770,Guatemala,GTM,2021-03-06,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,77.08973715170043,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2771,Guatemala,GTM,2021-03-07,0.0,0.0,0.0,1516.0,0.0,0.0,0.0,91.3031574390452,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2772,Guatemala,GTM,2021-03-08,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,105.51657772638997,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2773,Guatemala,GTM,2021-03-09,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,105.51657772638997,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2774,Guatemala,GTM,2021-03-10,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,105.51657772638997,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2775,Guatemala,GTM,2021-03-11,19947.0,19947.0,0.0,1752.0,0.11,0.11,0.0,105.51657772638997,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2776,Guatemala,GTM,2021-03-12,28534.0,28534.0,0.0,2728.0,0.16,0.16,0.0,164.29750230456153,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2777,Guatemala,GTM,2021-03-13,30890.0,30890.0,0.0,2815.0,0.17,0.17,0.0,169.53719537659117,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2778,Guatemala,GTM,2021-03-14,34217.0,34217.0,0.0,3040.0,0.19,0.19,0.0,183.08812573528851,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2779,Guatemala,GTM,2021-03-15,42330.0,42330.0,0.0,3948.0,0.24,0.24,0.0,237.773658027276,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2780,Guatemala,GTM,2021-03-16,48130.0,48130.0,0.0,4527.0,0.27,0.27,0.0,272.6447188169905,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2781,Guatemala,GTM,2021-03-17,55060.0,55060.0,0.0,5266.0,0.31,0.31,0.0,317.15199675066754,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2782,Guatemala,GTM,2021-03-18,60182.0,60182.0,0.0,5748.0,0.34,0.34,0.0,346.18110089685473,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2783,Guatemala,GTM,2021-03-19,66399.0,66399.0,0.0,5409.0,0.37,0.37,0.0,325.7643658230841,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2784,Guatemala,GTM,2021-03-20,68852.0,68852.0,0.0,5423.0,0.38,0.38,0.0,326.6075348231808,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2785,Guatemala,GTM,2021-03-21,69266.0,69266.0,0.0,5007.0,0.39,0.39,0.0,301.5533702488782,Moderna,Ministry of Health,https://gtmvigilanciacovid.shinyapps.io/3869aac0fb95d6baf2c80f19f2da5f98,16604026.0
2786,Guinea,GIN,2021-03-19,25263.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,Sputnik V,National Health Security Agency,https://twitter.com/anss_guinee/status/1373004550093824008,12771246.0
2787,Guyana,GUY,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2788,Guyana,GUY,2021-02-12,0.0,0.0,0.0,167.0,0.0,0.0,0.0,213.34600634161424,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2789,Guyana,GUY,2021-02-13,0.0,0.0,0.0,167.0,0.0,0.0,0.0,213.34600634161424,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2790,Guyana,GUY,2021-02-14,0.0,0.0,0.0,167.0,0.0,0.0,0.0,213.34600634161424,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2791,Guyana,GUY,2021-02-15,668.0,668.0,0.0,167.0,0.08,0.08,0.0,213.34600634161424,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2792,Guyana,GUY,2021-02-16,0.0,0.0,0.0,167.0,0.0,0.0,0.0,213.34600634161424,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2793,Guyana,GUY,2021-02-17,0.0,0.0,0.0,168.0,0.0,0.0,0.0,214.62352733767182,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2794,Guyana,GUY,2021-02-18,0.0,0.0,0.0,168.0,0.0,0.0,0.0,214.62352733767182,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2795,Guyana,GUY,2021-02-19,0.0,0.0,0.0,168.0,0.0,0.0,0.0,214.62352733767182,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2796,Guyana,GUY,2021-02-20,0.0,0.0,0.0,169.0,0.0,0.0,0.0,215.90104833372936,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
2797,Guyana,GUY,2021-02-21,0.0,0.0,0.0,169.0,0.0,0.0,0.0,215.90104833372936,Oxford/AstraZeneca,Ministry of Health,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,782766.0
